Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,HoursWorkedPerDay,IncomePerJobLevel,TotalIncomeOverYears,PromotionToYearsRatio,AvgTenurePerJobRole,AvgSatisfaction,WorkLifeSatisfaction,StartedAtCompany,ProportionCareerAtCompany
52.0,No,Non-Travel,771.0,Sales,2.0,4,Life Sciences,1,Male,79,2,5,Manager,3,Single,19068,21030,1,Yes,18,3,4,1,33,2,4,33,7,15,12,9.759493670886076,3813.6,7550928,0.4411764705882353,14.108571428571429,2.6666666666666665,2.6666666666666665,1,0.9705882352941176
32.0,No,Travel_Rarely,1401.0,Sales,4.0,2,Life Sciences,3,Female,56,3,1,Sales Representative,2,Married,3931,20990,2,No,11,3,1,2,6,5,3,4,3,1,2,24.0,3931.0,188688,0.2,2.8456375838926173,2.0,2.6666666666666665,0,0.5714285714285714
39.0,No,Travel_Rarely,1431.0,Research & Development,1.0,4,Medical,3,Female,96,3,1,Laboratory Technician,3,Divorced,2232,15417,7,No,14,3,3,4,7,1,3,3,2,1,2,14.90625,2232.0,80352,0.25,4.938356164383562,3.0,3.0,0,0.375
32.0,No,Non-Travel,976.0,Sales,26.0,4,Marketing,3,Male,100,3,2,Sales Executive,4,Married,4465,12069,1,No,18,3,1,1,4,2,3,3,2,2,2,9.76,2232.5,160740,0.5,7.493554327808471,2.6666666666666665,3.333333333333333,0,0.6
41.0,No,Travel_Rarely,1411.0,Research & Development,19.0,2,Life Sciences,3,Male,36,3,2,Research Scientist,1,Divorced,3072,19877,2,No,16,3,1,3,17,2,2,1,0,0,0,24.0,1536.0,36864,0.0,5.142292490118577,1.6666666666666667,2.0,0,0.0555555555555555
40.0,No,Travel_Rarely,1300.0,Research & Development,24.0,2,Technical Degree,1,Male,62,3,2,Research Scientist,4,Divorced,3319,24447,1,No,17,3,1,3,9,3,3,9,8,4,7,20.967741935483872,1659.5,358452,0.4,5.142292490118577,2.0,2.6666666666666665,1,0.9
45.0,No,Travel_Rarely,252.0,Research & Development,1.0,3,Other,3,Male,70,4,5,Manager,4,Married,19202,15970,1,No,11,3,3,2,25,2,3,24,0,1,7,3.6,3840.4,5530176,0.04,14.108571428571429,3.333333333333333,3.333333333333333,0,0.9230769230769232
31.0,No,Travel_Frequently,1327.0,Research & Development,3.0,4,Medical,2,Male,73,3,3,Research Director,3,Divorced,13675,13523,9,No,12,3,1,2,9,3,3,2,2,2,2,18.17808219178082,4558.333333333333,328200,0.6666666666666666,11.330985915492958,2.0,2.6666666666666665,0,0.2
33.0,No,Travel_Rarely,832.0,Research & Development,5.0,4,Life Sciences,3,Female,63,2,1,Research Scientist,4,Married,2911,14776,1,No,13,3,3,2,2,2,2,2,2,0,2,13.206349206349206,2911.0,69864,0.0,5.142292490118577,3.333333333333333,3.0,1,0.6666666666666666
34.0,No,Travel_Rarely,470.0,Research & Development,2.0,4,Life Sciences,4,Male,84,2,2,Manufacturing Director,1,Married,5957,23687,6,No,13,3,2,2,13,3,3,11,9,5,9,5.595238095238095,2978.5,786324,0.4166666666666667,7.720833333333333,2.333333333333333,2.6666666666666665,0,0.7857142857142857
37.0,No,Travel_Rarely,1017.0,Research & Development,1.0,2,Medical,3,Female,83,2,1,Research Scientist,1,Married,3920,18697,2,No,14,3,1,2,17,2,2,3,1,0,2,12.25301204819277,3920.0,141120,0.0,5.142292490118577,1.6666666666666667,2.0,0,0.1666666666666666
45.0,No,Travel_Frequently,1199.0,Research & Development,7.0,4,Life Sciences,1,Male,77,4,2,Manufacturing Director,3,Married,6434,5118,4,No,17,3,4,2,9,1,3,3,2,0,2,15.571428571428571,3217.0,231624,0.0,7.720833333333333,2.6666666666666665,2.333333333333333,0,0.3
39.0,No,Travel_Frequently,505.0,Research & Development,2.0,4,Technical Degree,3,Female,64,3,3,Healthcare Representative,3,Single,10938,6420,1,No,25,4,4,1,20,1,3,19,6,11,8,7.890625,3646.0,2493864,0.55,8.186363636363636,3.333333333333333,3.0,0,0.9047619047619048
29.0,No,Travel_Rarely,665.0,Research & Development,15.0,3,Life Sciences,3,Male,60,3,1,Research Scientist,4,Single,2340,22673,1,No,19,3,1,1,6,1,3,6,5,1,5,11.083333333333334,2340.0,168480,0.1428571428571428,5.142292490118577,2.6666666666666665,3.333333333333333,1,0.8571428571428571
42.0,No,Travel_Rarely,916.0,Research & Development,17.0,2,Life Sciences,4,Female,82,4,2,Research Scientist,1,Single,6545,23016,3,Yes,13,3,3,1,10,1,3,3,2,0,2,11.170731707317072,3272.5,235620,0.0,5.142292490118577,2.6666666666666665,2.6666666666666665,0,0.2727272727272727
29.0,No,Travel_Rarely,1247.0,Sales,20.0,2,Marketing,4,Male,45,3,2,Sales Executive,4,Divorced,6931,10732,2,No,14,3,4,2,10,2,3,3,2,0,2,24.0,3465.5,249516,0.0,7.493554327808471,4.0,3.6666666666666665,0,0.2727272727272727
25.0,No,Travel_Rarely,685.0,Research & Development,1.0,3,Life Sciences,1,Female,62,3,2,Manufacturing Director,3,Married,4898,7505,1,No,12,3,4,3,5,3,3,4,2,1,2,11.048387096774194,2449.0,235104,0.2,7.720833333333333,2.6666666666666665,2.333333333333333,0,0.6666666666666666
42.0,No,Travel_Rarely,269.0,Research & Development,2.0,3,Medical,4,Female,56,2,1,Laboratory Technician,1,Divorced,2593,8007,1,Yes,11,3,3,2,10,4,3,9,6,7,8,4.803571428571429,2593.0,280044,0.7,4.938356164383562,2.6666666666666665,2.6666666666666665,0,0.8181818181818182
40.0,No,Travel_Rarely,1416.0,Research & Development,2.0,2,Medical,1,Male,49,3,5,Research Director,3,Divorced,19436,5949,1,No,19,3,4,2,22,5,3,21,7,3,9,24.0,3887.2,4897872,0.1363636363636363,11.330985915492958,2.6666666666666665,2.333333333333333,0,0.9130434782608696
51.0,No,Travel_Rarely,833.0,Research & Development,1.0,3,Life Sciences,3,Male,96,3,1,Research Scientist,4,Married,2723,23231,1,No,11,3,2,1,1,0,2,1,0,0,0,8.677083333333334,2723.0,32676,0.0,5.142292490118577,3.0,3.0,1,0.5
32.0,No,Travel_Frequently,1311.0,Research & Development,7.0,3,Life Sciences,2,Male,100,4,1,Laboratory Technician,2,Married,2794,26062,1,No,20,4,3,1,5,3,1,5,1,0,3,13.11,2794.0,167640,0.0,4.938356164383562,2.333333333333333,1.6666666666666667,1,0.8333333333333334
38.0,No,Non-Travel,1327.0,Sales,2.0,2,Life Sciences,4,Male,39,2,2,Sales Executive,4,Married,5249,19682,3,No,18,3,4,2,13,0,3,8,7,7,5,24.0,2624.5,503904,0.7777777777777778,7.493554327808471,4.0,3.6666666666666665,0,0.5714285714285714
32.0,No,Travel_Rarely,128.0,Research & Development,2.0,1,Technical Degree,4,Male,84,2,2,Laboratory Technician,1,Single,2176,19737,4,No,13,3,4,1,9,5,3,6,2,0,4,1.5238095238095235,1088.0,156672,0.0,4.938356164383562,3.0,2.6666666666666665,0,0.6
46.0,No,Travel_Rarely,488.0,Sales,2.0,3,Technical Degree,3,Female,75,1,4,Manager,2,Married,16872,14977,3,Yes,12,3,2,2,28,2,2,7,7,7,7,6.506666666666667,4218.0,1417248,0.875,14.108571428571429,2.333333333333333,2.333333333333333,0,0.2413793103448276
29.0,No,Travel_Rarely,1210.0,Sales,2.0,3,Medical,1,Male,78,2,2,Sales Executive,2,Married,6644,3687,2,No,19,3,2,3,10,2,3,0,0,0,0,15.512820512820513,3322.0,0,0.0,7.493554327808471,1.6666666666666667,2.0,0,0.0
31.0,No,Travel_Rarely,1463.0,Research & Development,23.0,3,Medical,2,Male,64,2,2,Healthcare Representative,4,Married,5582,14408,1,No,21,4,2,2,10,2,3,9,0,7,8,22.859375,2791.0,602856,0.7,8.186363636363636,2.6666666666666665,3.0,0,0.8181818181818182
25.0,No,Non-Travel,675.0,Research & Development,5.0,2,Life Sciences,2,Male,85,4,2,Healthcare Representative,1,Divorced,4000,18384,1,No,12,3,4,3,6,2,3,6,3,1,5,7.9411764705882355,2000.0,288000,0.1428571428571428,8.186363636363636,2.333333333333333,2.0,1,0.8571428571428571
45.0,No,Travel_Rarely,1385.0,Research & Development,20.0,2,Medical,3,Male,79,3,4,Healthcare Representative,4,Married,13496,7501,1,Yes,14,3,2,1,21,2,3,20,7,4,10,17.531645569620252,3374.0,3239040,0.1904761904761904,8.186363636363636,3.0,3.333333333333333,0,0.9090909090909092
36.0,No,Travel_Rarely,1403.0,Research & Development,6.0,3,Life Sciences,4,Male,47,3,1,Laboratory Technician,4,Married,3210,20251,1,No,11,3,3,2,16,4,3,15,13,10,11,24.0,3210.0,577800,0.625,4.938356164383562,3.6666666666666665,3.6666666666666665,0,0.8823529411764706
55.0,No,Travel_Rarely,452.0,Research & Development,1.0,3,Medical,4,Male,81,3,5,Manager,1,Single,19045,18938,1,Yes,14,3,3,1,37,2,3,36,10,4,13,5.580246913580247,3809.0,8227440,0.1081081081081081,14.108571428571429,2.6666666666666665,2.6666666666666665,0,0.9473684210526316
28.0,No,Travel_Rarely,1158.0,Research & Development,9.0,3,Medical,4,Male,94,3,1,Research Scientist,4,Married,2070,2613,1,No,23,4,4,2,5,3,2,5,2,0,4,12.319148936170214,2070.0,124200,0.0,5.142292490118577,4.0,3.333333333333333,1,0.8333333333333334
37.0,No,Travel_Rarely,228.0,Sales,6.0,4,Medical,3,Male,98,3,2,Sales Executive,4,Married,6502,22825,4,No,14,3,2,2,7,5,4,5,4,0,1,2.326530612244898,3251.0,390120,0.0,7.493554327808471,3.0,3.6666666666666665,0,0.625
21.0,No,Travel_Rarely,996.0,Research & Development,3.0,2,Medical,4,Male,100,2,1,Research Scientist,3,Single,3230,10531,1,No,17,3,1,1,3,4,4,3,2,1,0,9.96,3230.0,116280,0.25,5.142292490118577,2.6666666666666665,3.6666666666666665,1,0.75
37.0,No,Non-Travel,728.0,Research & Development,1.0,4,Medical,1,Female,80,3,3,Research Director,4,Divorced,13603,11677,2,Yes,18,3,1,3,15,2,3,5,2,0,2,9.1,4534.333333333333,816180,0.0,11.330985915492958,2.0,2.6666666666666665,0,0.3125
35.0,No,Travel_Rarely,1315.0,Research & Development,22.0,3,Life Sciences,2,Female,71,4,3,Manager,2,Divorced,11996,19100,7,No,18,3,2,2,10,6,2,7,7,6,2,18.52112676056338,3998.6666666666665,1007664,0.75,14.108571428571429,2.0,2.0,0,0.6363636363636364
38.0,No,Travel_Rarely,322.0,Sales,7.0,2,Medical,1,Female,44,4,2,Sales Executive,1,Divorced,5605,19191,1,Yes,24,4,3,2,8,3,3,8,0,7,7,7.318181818181818,2802.5,538080,0.7777777777777778,7.493554327808471,1.6666666666666667,1.6666666666666667,1,0.8888888888888888
26.0,No,Travel_Frequently,1479.0,Research & Development,1.0,3,Life Sciences,3,Female,84,3,2,Manufacturing Director,2,Divorced,6397,26767,1,No,20,4,1,2,6,6,1,6,5,1,4,17.607142857142858,3198.5,460584,0.1428571428571428,7.720833333333333,2.0,2.0,1,0.8571428571428571
50.0,No,Travel_Rarely,797.0,Research & Development,4.0,1,Life Sciences,1,Male,96,3,5,Research Director,2,Divorced,19144,15815,3,No,14,3,1,3,28,4,2,10,4,1,6,8.302083333333334,3828.8,2297280,0.0909090909090909,11.330985915492958,1.3333333333333333,1.6666666666666667,0,0.3448275862068966
53.0,No,Travel_Rarely,1070.0,Research & Development,3.0,4,Medical,3,Male,45,3,4,Research Director,3,Married,17584,21016,3,Yes,16,3,4,4,21,5,2,5,3,1,3,23.77777777777778,4396.0,1055040,0.1666666666666666,11.330985915492958,3.333333333333333,2.6666666666666665,0,0.2272727272727272
42.0,No,Travel_Rarely,635.0,Sales,1.0,1,Life Sciences,2,Male,99,3,2,Sales Executive,3,Married,4907,24532,1,No,25,4,3,1,20,3,3,20,16,11,6,6.414141414141414,2453.5,1177680,0.5238095238095238,7.493554327808471,2.6666666666666665,2.6666666666666665,1,0.9523809523809524
29.0,No,Travel_Frequently,442.0,Sales,2.0,2,Life Sciences,2,Male,44,3,2,Sales Executive,4,Single,4554,20260,1,No,18,3,1,1,10,3,2,10,7,0,9,10.045454545454543,2277.0,546480,0.0,7.493554327808471,2.333333333333333,2.6666666666666665,1,0.9090909090909092
55.0,No,Travel_Rarely,147.0,Research & Development,20.0,2,Technical Degree,2,Male,37,3,2,Laboratory Technician,4,Married,5415,15972,3,Yes,19,3,4,2,12,4,3,10,7,0,8,3.972972972972973,2707.5,649800,0.0,4.938356164383562,3.333333333333333,3.0,0,0.7692307692307693
26.0,No,Travel_Frequently,496.0,Research & Development,11.0,2,Medical,1,Male,60,3,2,Healthcare Representative,1,Married,4741,22722,1,Yes,13,3,3,2,5,3,3,5,3,3,3,8.266666666666667,2370.5,284460,0.5,8.186363636363636,1.6666666666666667,1.6666666666666667,1,0.8333333333333334
37.0,No,Travel_Rarely,1372.0,Research & Development,1.0,3,Life Sciences,4,Female,42,3,1,Research Scientist,4,Single,2115,15881,1,No,12,3,2,1,17,3,3,17,12,5,7,24.0,2115.0,431460,0.2777777777777778,5.142292490118577,3.333333333333333,3.6666666666666665,1,0.9444444444444444
38.0,No,Travel_Rarely,688.0,Research & Development,23.0,4,Life Sciences,4,Male,82,3,2,Healthcare Representative,4,Divorced,5745,18899,9,No,14,3,2,2,10,2,3,2,2,1,2,8.390243902439025,2872.5,137880,0.3333333333333333,8.186363636363636,3.333333333333333,3.6666666666666665,0,0.1818181818181818
28.0,No,Travel_Rarely,1117.0,Research & Development,8.0,2,Life Sciences,4,Female,66,3,1,Research Scientist,4,Single,3310,4488,1,No,21,4,4,1,5,3,3,5,3,0,2,16.924242424242426,3310.0,198600,0.0,5.142292490118577,4.0,3.6666666666666665,1,0.8333333333333334
49.0,No,Travel_Frequently,636.0,Research & Development,10.0,4,Life Sciences,3,Female,35,3,5,Research Director,1,Single,18665,25594,9,Yes,11,3,4,1,22,4,3,3,2,1,2,18.17142857142857,3733.0,671940,0.25,11.330985915492958,2.6666666666666665,2.333333333333333,0,0.1304347826086956
36.0,No,Travel_Rarely,506.0,Research & Development,3.0,3,Technical Degree,3,Male,30,3,2,Research Scientist,2,Single,4485,26285,4,No,12,3,4,1,10,2,3,8,0,7,7,16.866666666666667,2242.5,430560,0.7777777777777778,5.142292490118577,3.0,2.6666666666666665,0,0.7272727272727273
31.0,No,Travel_Frequently,444.0,Sales,5.0,3,Marketing,4,Female,84,3,1,Sales Representative,2,Divorced,2789,3909,1,No,11,3,3,2,2,5,2,2,2,2,2,5.285714285714286,2789.0,66936,0.6666666666666666,2.8456375838926173,3.0,2.6666666666666665,1,0.6666666666666666
37.0,No,Travel_Frequently,889.0,Research & Development,9.0,3,Medical,2,Male,53,3,1,Research Scientist,4,Married,2326,11411,1,Yes,12,3,3,4,4,3,2,4,2,1,2,16.77358490566038,2326.0,111648,0.2,5.142292490118577,3.0,2.6666666666666665,1,0.8
42.0,No,Travel_Frequently,555.0,Sales,26.0,3,Marketing,3,Female,77,3,4,Sales Executive,2,Married,13525,14864,5,No,14,3,4,2,23,2,4,20,4,4,8,7.207792207792208,3381.25,3246000,0.1904761904761904,7.493554327808471,3.0,3.0,0,0.8333333333333334
35.0,No,Travel_Rarely,1232.0,Sales,16.0,3,Marketing,3,Male,96,3,3,Sales Executive,2,Married,8020,5100,1,No,15,3,3,3,12,3,2,11,9,6,9,12.833333333333334,2673.333333333333,1058640,0.5,7.493554327808471,2.6666666666666665,2.333333333333333,0,0.8461538461538461
36.0,No,Travel_Frequently,566.0,Research & Development,18.0,4,Life Sciences,3,Male,81,4,1,Laboratory Technician,4,Married,3688,7122,4,No,18,3,4,3,4,2,3,1,0,0,0,6.987654320987654,3688.0,44256,0.0,4.938356164383562,3.6666666666666665,3.333333333333333,0,0.2
51.0,No,Travel_Rarely,1302.0,Research & Development,2.0,3,Medical,4,Male,84,1,2,Manufacturing Director,2,Divorced,5482,16321,5,No,18,3,4,2,13,3,3,4,1,1,2,15.5,2741.0,263136,0.2,7.720833333333333,3.333333333333333,3.0,0,0.2857142857142857
41.0,No,Travel_Rarely,334.0,Sales,2.0,4,Life Sciences,4,Male,88,3,4,Manager,2,Single,16015,15896,1,No,19,3,2,1,22,2,3,22,10,0,4,3.7954545454545454,4003.75,4227960,0.0,14.108571428571429,2.6666666666666665,3.0,1,0.9565217391304348
18.0,No,Travel_Rarely,812.0,Sales,10.0,3,Medical,4,Female,69,2,1,Sales Representative,3,Single,1200,9724,1,No,12,3,1,1,0,2,3,0,0,0,0,11.768115942028986,1200.0,0,0.0,2.8456375838926173,2.6666666666666665,3.333333333333333,1,0.0
28.0,No,Travel_Rarely,1476.0,Research & Development,16.0,2,Medical,2,Male,68,4,2,Healthcare Representative,1,Single,5661,4824,1,No,19,3,3,1,9,2,3,8,3,0,7,21.705882352941178,2830.5,543456,0.0,8.186363636363636,2.0,2.0,0,0.8
31.0,No,Travel_Rarely,218.0,Sales,7.0,3,Technical Degree,2,Male,100,4,2,Sales Executive,4,Married,6929,12241,4,No,11,3,2,2,10,3,2,8,7,7,7,2.18,3464.5,665184,0.7777777777777778,7.493554327808471,2.6666666666666665,2.6666666666666665,0,0.7272727272727273
39.0,No,Travel_Rarely,1132.0,Research & Development,1.0,3,Medical,3,Male,48,4,3,Healthcare Representative,4,Divorced,9613,10942,1,No,17,3,1,4,19,5,2,18,10,3,7,23.58333333333333,3204.333333333333,2076408,0.1578947368421052,8.186363636363636,2.6666666666666665,3.0,0,0.9
36.0,No,Non-Travel,1105.0,Research & Development,24.0,4,Life Sciences,2,Female,47,3,2,Laboratory Technician,2,Married,5674,6927,7,No,15,3,3,2,11,3,3,9,8,0,8,23.51063829787234,2837.0,612792,0.0,4.938356164383562,2.333333333333333,2.333333333333333,0,0.75
32.0,No,Travel_Rarely,906.0,Sales,7.0,3,Life Sciences,4,Male,91,2,2,Sales Executive,3,Married,5484,16985,1,No,14,3,3,2,13,3,2,13,8,4,8,9.956043956043956,2742.0,855504,0.2857142857142857,7.493554327808471,3.333333333333333,3.0,1,0.9285714285714286
38.0,No,Travel_Rarely,849.0,Research & Development,25.0,2,Life Sciences,1,Female,81,2,3,Research Director,2,Married,12061,26707,3,No,17,3,3,2,19,2,3,10,8,0,1,10.48148148148148,4020.3333333333335,1447320,0.0,11.330985915492958,2.0,2.0,0,0.5
58.0,No,Non-Travel,390.0,Research & Development,1.0,4,Life Sciences,4,Male,32,1,2,Healthcare Representative,3,Divorced,5660,17056,2,Yes,13,3,4,2,12,2,3,5,3,1,2,12.1875,2830.0,339600,0.1666666666666666,8.186363636363636,3.6666666666666665,3.333333333333333,0,0.3846153846153846
31.0,No,Travel_Rarely,691.0,Research & Development,5.0,4,Technical Degree,3,Male,86,3,1,Research Scientist,4,Married,4821,10077,1,Yes,12,3,3,2,6,4,3,5,2,0,3,8.034883720930232,4821.0,289260,0.0,5.142292490118577,3.333333333333333,3.333333333333333,0,0.7142857142857143
31.0,No,Travel_Rarely,106.0,Human Resources,2.0,3,Human Resources,1,Male,62,2,2,Human Resources,1,Married,6410,17822,3,No,12,3,4,1,9,1,3,2,2,1,0,1.7096774193548387,3205.0,153840,0.3333333333333333,5.3023255813953485,2.0,1.6666666666666667,0,0.2
45.0,No,Travel_Frequently,1249.0,Research & Development,7.0,3,Life Sciences,1,Male,97,3,3,Laboratory Technician,1,Divorced,5210,20308,1,No,18,3,1,2,24,2,3,24,9,9,11,12.876288659793817,1736.6666666666667,1500480,0.36,4.938356164383562,1.0,1.6666666666666667,1,0.96
31.0,No,Travel_Rarely,192.0,Research & Development,2.0,4,Life Sciences,3,Male,32,3,1,Research Scientist,4,Divorced,2695,7747,1,Yes,18,3,2,2,3,2,1,2,2,2,2,6.0,2695.0,64680,0.6666666666666666,5.142292490118577,3.0,2.6666666666666665,0,0.5
33.0,No,Travel_Frequently,553.0,Research & Development,5.0,4,Life Sciences,4,Female,74,3,3,Manager,2,Married,11878,23364,6,No,11,3,2,3,12,2,3,10,6,8,8,7.472972972972973,3959.3333333333335,1425360,0.7272727272727273,14.108571428571429,2.6666666666666665,3.0,0,0.7692307692307693
39.0,No,Travel_Rarely,117.0,Research & Development,10.0,1,Medical,3,Male,99,3,4,Manager,1,Married,17068,5355,1,Yes,14,3,4,1,21,3,3,21,9,11,10,1.181818181818182,4267.0,4301136,0.5,14.108571428571429,2.6666666666666665,2.333333333333333,1,0.9545454545454546
43.0,No,Travel_Frequently,185.0,Research & Development,10.0,4,Life Sciences,3,Female,33,3,1,Laboratory Technician,4,Single,2455,10675,1,No,19,3,1,1,9,5,3,8,7,1,7,5.606060606060606,2455.0,235680,0.1111111111111111,4.938356164383562,2.6666666666666665,3.333333333333333,0,0.8
49.0,No,Travel_Rarely,1091.0,Research & Development,1.0,2,Technical Degree,3,Female,90,2,4,Healthcare Representative,3,Single,13964,17810,7,Yes,12,3,4,1,25,2,3,7,1,0,7,12.122222222222222,3491.0,1172976,0.0,8.186363636363636,3.333333333333333,3.0,0,0.2692307692307692
27.0,No,Travel_Rarely,1220.0,Research & Development,5.0,3,Life Sciences,3,Female,85,3,1,Research Scientist,2,Single,2478,20938,1,Yes,12,3,2,1,4,2,2,4,3,1,2,14.352941176470589,2478.0,118944,0.2,5.142292490118577,2.333333333333333,2.333333333333333,1,0.8
32.0,No,Travel_Rarely,588.0,Sales,8.0,2,Technical Degree,3,Female,65,2,2,Sales Executive,2,Married,5228,24624,1,Yes,11,3,4,1,13,2,3,13,12,11,9,9.046153846153846,2614.0,815568,0.7857142857142857,7.493554327808471,3.0,2.6666666666666665,1,0.9285714285714286
27.0,No,Travel_Rarely,1377.0,Sales,2.0,3,Life Sciences,4,Male,74,3,2,Sales Executive,3,Single,4478,5242,1,Yes,11,3,1,1,5,3,3,5,4,0,4,18.60810810810811,2239.0,268680,0.0,7.493554327808471,2.6666666666666665,3.333333333333333,1,0.8333333333333334
31.0,No,Travel_Rarely,691.0,Sales,7.0,3,Marketing,4,Male,73,3,2,Sales Executive,4,Divorced,7547,7143,4,No,12,3,4,4,13,3,3,7,7,1,7,9.465753424657532,3773.5,633948,0.125,7.493554327808471,4.0,3.6666666666666665,0,0.5
32.0,No,Travel_Rarely,1018.0,Research & Development,2.0,4,Medical,1,Female,74,4,2,Research Scientist,4,Single,5055,10557,7,No,16,3,3,1,10,0,2,7,7,0,7,13.756756756756756,2527.5,424620,0.0,5.142292490118577,2.6666666666666665,2.333333333333333,0,0.6363636363636364
30.0,No,Travel_Rarely,1275.0,Research & Development,28.0,2,Medical,4,Female,64,3,2,Research Scientist,4,Married,5775,11934,1,No,13,3,4,3,11,2,3,10,8,1,9,19.921875,2887.5,693000,0.0909090909090909,5.142292490118577,4.0,3.6666666666666665,0,0.8333333333333334
31.0,No,Travel_Frequently,798.0,Research & Development,7.0,2,Life Sciences,3,Female,48,2,3,Manufacturing Director,3,Married,8943,14034,1,No,24,4,1,2,10,2,3,10,9,8,9,16.625,2981.0,1073160,0.7272727272727273,7.720833333333333,2.333333333333333,3.0,1,0.9090909090909092
39.0,No,Travel_Frequently,672.0,Research & Development,7.0,2,Medical,3,Male,54,2,5,Manager,4,Married,19272,21141,1,No,15,3,1,2,21,2,3,21,9,13,3,12.444444444444445,3854.4,4856544,0.5909090909090909,14.108571428571429,2.6666666666666665,3.333333333333333,1,0.9545454545454546
33.0,No,Travel_Frequently,508.0,Sales,10.0,3,Marketing,2,Male,46,2,2,Sales Executive,4,Single,4682,4317,3,No,14,3,3,1,9,6,2,7,7,0,1,11.043478260869565,2341.0,393288,0.0,7.493554327808471,3.0,2.6666666666666665,0,0.7
47.0,No,Travel_Rarely,1482.0,Research & Development,5.0,5,Life Sciences,4,Male,42,3,5,Research Director,3,Married,18300,16375,4,No,11,3,2,2,21,2,3,3,2,1,1,24.0,3660.0,658800,0.25,11.330985915492958,3.0,3.333333333333333,0,0.1363636363636363
43.0,No,Travel_Frequently,559.0,Research & Development,10.0,4,Life Sciences,3,Female,82,2,2,Laboratory Technician,3,Divorced,5257,6227,1,No,11,3,2,2,9,3,4,9,7,0,0,6.817073170731708,2628.5,567756,0.0,4.938356164383562,2.6666666666666665,3.333333333333333,1,0.9
27.0,No,Non-Travel,210.0,Sales,1.0,1,Marketing,3,Male,73,3,2,Sales Executive,2,Married,6349,22107,1,Yes,13,3,4,2,6,0,3,5,4,1,4,2.8767123287671232,3174.5,380940,0.1666666666666666,7.493554327808471,3.0,2.6666666666666665,0,0.7142857142857143
54.0,No,Travel_Frequently,928.0,Research & Development,20.0,4,Life Sciences,4,Female,31,3,2,Research Scientist,3,Single,4869,16885,3,No,12,3,4,1,20,4,2,4,3,0,3,24.0,2434.5,233712,0.0,5.142292490118577,3.6666666666666665,3.0,0,0.1904761904761904
43.0,No,Travel_Rarely,1001.0,Research & Development,7.0,3,Life Sciences,3,Female,43,3,3,Healthcare Representative,1,Married,9985,9262,8,No,16,3,1,2,10,1,2,1,0,0,0,23.27906976744186,3328.333333333333,119820,0.0,8.186363636363636,1.6666666666666667,2.0,0,0.0909090909090909
